country,date,total_cases,total_cases_per_million,total_deaths,total_deaths_per_million,total_vaccinations,people_vaccinated,people_fully_vaccinated,people_fully_vaccinated_per_hundred,code,continent,population,median_age,new_cases,new_deaths,new_vaccinations,trend_status
Liberia,2021-08-31,5723.0,1065.0817,283.0,52.66785,82212.0,79670.0,2542.0,0.047308013,LBR,Africa,5373297.0,18.18000030517578,165.0,7.0,0.0,Insufficient data
Nepal,2021-08-31,762647.0,25665.012,10750.0,361.76486,9799013.0,5339252.0,4459761.0,15.00823,NPL,Asia,29715435.0,24.356000900268555,67258.0,893.0,2991592.0,Insufficient data
Aruba,2021-08-31,14465.0,134193.62,137.0,1270.9663,148225.0,78669.0,69556.0,64.52798,ABW,North America,107792.0,40.766998291015625,2881.0,28.0,6486.0,Insufficient data
Romania,2021-08-31,1097452.0,57258.04,34539.0,1802.0245,9767531.0,5242450.0,5135003.0,26.791166,ROU,Europe,19166776.0,42.39099884033203,14419.0,261.0,353984.0,Improving
Cook Islands,2021-08-31,0.0,0.0,0.0,0.0,22444.0,11404.0,11040.0,74.862686,COK,Oceania,14747.0,34.10900115966797,0.0,0.0,0.0,Insufficient data
Falkland Islands,2021-08-31,64.0,18207.682,0.0,0.0,4407.0,2632.0,1775.0,50.497868,FLK,South America,3515.0,40.935001373291016,4.0,0.0,0.0,Insufficient data
Angola,2021-08-31,47331.0,1328.2156,1210.0,33.955353,1841568.0,1110558.0,731010.0,2.0513804,AGO,Africa,35635028.0,16.389999389648438,4685.0,202.0,0.0,Insufficient data
Estonia,2021-08-31,141498.0,104806.12,1283.0,950.30493,1272753.0,726824.0,649136.0,48.080837,EST,Europe,1350093.0,41.625,9106.0,19.0,139555.0,Improving
Papua New Guinea,2021-08-31,18192.0,1782.9741,192.0,18.817669,127334.0,98373.0,28961.0,0.28384295,PNG,Oceania,10203177.0,22.12700080871582,418.0,0.0,0.0,Insufficient data
Colombia,2021-08-31,4905258.0,94809.68,124811.0,2412.3687,35546164.0,23600148.0,14722990.0,28.456852,COL,South America,51737944.0,31.18099975585937,138429.0,4685.0,6307544.0,Increasing
Puerto Rico,2021-08-31,178472.0,55067.43,2891.0,892.01636,,,,,PRI,North America,3240972.0,45.196998596191406,25898.0,300.0,0.0,Insufficient data
Dominican Republic,2021-08-31,350017.0,31165.994,4007.0,356.7888,11152044.0,5815574.0,4658577.0,41.48061,DOM,North America,11230734.0,27.316999435424805,8507.0,51.0,1011711.0,Insufficient data
Madagascar,2021-08-31,42869.0,1408.4381,956.0,31.40887,197001.0,197001.0,0.0,0.0,MDG,Africa,30437261.0,18.718000411987305,136.0,9.0,0.0,Insufficient data
South Africa,2021-08-31,2770575.0,44415.6,81830.0,1311.8319,12568525.0,9418185.0,5985293.0,9.595135,ZAF,Africa,62378417.0,27.91900062561035,335539.0,10151.0,1946671.0,Insufficient data
France,2021-08-31,6379634.0,99251.57,116596.0,1813.9498,88756480.0,49129350.0,40480190.0,61.076904,FRA,Europe,66277412.0,41.56700134277344,686943.0,2038.0,13965930.0,Insufficient data
Ireland,2021-08-31,350851.0,68659.484,5142.0,1006.2593,6966977.0,3753367.0,3451569.0,67.54518,IRL,Europe,5110015.0,37.99700164794922,51725.0,81.0,937942.0,Stable
Vietnam,2021-08-31,462092.0,4635.724,11064.0,110.99445,20210380.0,17483818.0,2726563.0,2.735298,VNM,Asia,99680656.0,31.9379997253418,312032.0,9758.0,14006515.0,Insufficient data
Slovenia,2021-08-31,266741.0,126104.91,4796.0,2267.3647,1853253.0,1023511.0,930642.0,43.99718,SVN,Europe,2115231.0,43.49700164794922,7987.0,21.0,151929.0,Improving
Brunei,2021-08-31,2712.0,5955.5444,16.0,35.135956,327825.0,231613.0,96212.0,21.128128,BRN,Asia,455374.0,31.275999069213867,2375.0,13.0,15237.0,Insufficient data
Saint Martin (French part),2021-08-31,3356.0,116128.586,33.0,1141.9081,,,,,MAF,North America,28899.0,38.400001525878906,715.0,3.0,0.0,Insufficient data
Congo,2021-08-31,13630.0,2258.4531,183.0,30.322592,290287.0,184812.0,105475.0,1.7476915,COG,Africa,6035104.0,18.20199966430664,414.0,5.0,0.0,Insufficient data
Spain,2021-08-31,4881973.0,102072.71,86603.0,1810.703,66130220.0,36533330.0,33376692.0,69.78428,ESP,Europe,47828386.0,44.391998291015625,487804.0,3423.0,7360786.0,Insufficient data
Italy,2021-08-31,4534499.0,76057.81,129146.0,2166.1848,78133144.0,42819384.0,36765310.0,61.666996,ITA,Europe,59619106.0,47.11600112915039,190980.0,1099.0,9214683.0,Insufficient data
Bonaire Sint Eustatius and Saba,2021-08-31,1783.0,62225.168,17.0,593.2854,7391.0,5726.0,1665.0,5.810707,BES,North America,28654.0,39.77299880981445,78.0,0.0,0.0,Insufficient data
Djibouti,2021-08-31,11747.0,10330.656,157.0,138.0704,58245.0,35396.0,22849.0,2.0094082,DJI,Africa,1137101.0,24.084999084472656,96.0,1.0,0.0,Insufficient data
Mauritania,2021-08-31,33432.0,6856.9404,711.0,145.82689,254155.0,228536.0,21545.0,0.44189033,MRT,Africa,4875644.0,16.992000579833984,8009.0,153.0,0.0,Insufficient data
Barbados,2021-08-31,4931.0,17465.748,48.0,170.01743,204266.0,109905.0,94361.0,33.422947,BRB,North America,282324.0,38.652000427246094,566.0,0.0,28323.0,Insufficient data
Pakistan,2021-08-31,1156281.0,4744.6772,25670.0,105.33414,56768450.0,43791884.0,17455248.0,7.1625776,PAK,Asia,243700667.0,20.14800071716309,131420.0,2375.0,10088906.0,Insufficient data
Qatar,2021-08-31,232571.0,80405.79,602.0,208.1269,4454401.0,2323543.0,2130858.0,73.66925,QAT,Asia,2892466.0,32.45800018310547,6494.0,1.0,604328.0,Insufficient data
Turkmenistan,2021-08-31,0.0,0.0,0.0,0.0,51746.0,32240.0,19506.0,0.26978517,TKM,Asia,7230197.0,25.93099975585937,0.0,0.0,0.0,Insufficient data
Venezuela,2021-08-31,333125.0,11807.494,3998.0,141.70764,9342817.0,6006270.0,3336547.0,11.826269,VEN,South America,28213015.0,28.809999465942383,29328.0,440.0,0.0,Insufficient data
Iraq,2021-08-31,1881213.0,42686.39,20764.0,471.15356,3368843.0,826007.0,494900.0,1.122972,IRQ,Asia,44070556.0,20.093000411987305,264829.0,2169.0,0.0,Insufficient data
Croatia,2021-08-31,373330.0,95553.375,8331.0,2132.3096,3264851.0,1723136.0,1611262.0,41.240063,HRV,Europe,3907031.0,44.61100006103516,9933.0,77.0,165641.0,Improving
Paraguay,2021-08-31,458404.0,67806.625,15723.0,2325.7292,4059098.0,2285695.0,1773403.0,26.231987,PRY,South America,6760460.0,26.045000076293945,6709.0,847.0,1442263.0,Insufficient data
Austria,2021-08-31,677410.0,74730.73,13107.0,1445.9421,10625859.0,5585397.0,5288780.0,58.34493,AUT,Europe,9064678.0,42.83200073242188,28375.0,92.0,0.0,Improving
Slovakia,2021-08-31,394923.0,72155.84,12548.0,2292.628,4616982.0,2396215.0,2282920.0,41.71092,SVK,Europe,5473195.0,40.90399932861328,2276.0,8.0,0.0,Improving
Rwanda,2021-08-31,87131.0,6382.744,1083.0,79.3347,2174283.0,1513881.0,660402.0,4.8377466,RWA,Africa,13651025.0,19.21999931335449,17293.0,285.0,55170.0,Insufficient data
Finland,2021-08-31,133662.0,23999.785,1071.0,192.30424,6802646.0,4021577.0,2781069.0,49.9357,FIN,Europe,5569300.0,42.5260009765625,17751.0,50.0,0.0,Improving
Czechia,2021-08-31,1699638.0,159243.28,30533.0,2860.7122,11529189.0,5973084.0,5759339.0,53.96067,CZE,Europe,10673216.0,42.64500045776367,5732.0,31.0,1115098.0,Stable
Portugal,2021-08-31,1030754.0,98948.516,17718.0,1700.8615,14962644.0,8739906.0,7213959.0,69.2513,PRT,Europe,10417074.0,45.805999755859375,83778.0,424.0,0.0,Insufficient data
Tunisia,2021-08-31,664034.0,54791.277,23451.0,1935.0067,5683733.0,4179830.0,2155652.0,17.786879,TUN,Africa,12119338.0,31.74399948120117,74469.0,3765.0,1060516.0,Insufficient data
Greece,2021-08-31,590278.0,56689.47,13711.0,1316.7852,11408609.0,6056183.0,5738106.0,55.10796,GRC,Europe,10412481.0,45.39099884033203,104771.0,792.0,872152.0,Improving
United States,2021-08-31,38794172.0,113588.01,641460.0,1878.173,380429500.0,206865220.0,181158000.0,53.042442,USA,North America,341534041.0,37.720001220703125,4114589.0,31496.0,24391381.0,Insufficient data
Myanmar,2021-08-31,399282.0,7427.564,15389.0,286.2708,6253687.0,4456857.0,1796830.0,3.3425171,MMR,Asia,53756791.0,29.250999450683597,100097.0,6055.0,0.0,Insufficient data
Turks and Caicos Islands,2021-08-31,2650.0,57773.223,20.0,436.02432,49107.0,25621.0,23486.0,51.202335,TCA,North America,45869.0,37.86600112915039,169.0,2.0,0.0,Insufficient data
Montenegro,2021-08-31,109127.0,177543.61,1598.0,2599.858,394420.0,210591.0,183829.0,29.907963,MNE,Europe,614649.0,39.08000183105469,9685.0,65.0,64452.0,Insufficient data
Ukraine,2021-08-31,2242665.0,54634.16,51178.0,1246.761,9239171.0,5413770.0,3843653.0,9.363626,UKR,Europe,41048768.0,41.45100021362305,36116.0,864.0,3644468.0,Improving
Burundi,2021-08-31,12710.0,954.12524,10.0,0.7506887,,,,,BDI,Africa,13321102.0,15.67199993133545,5338.0,1.0,0.0,Insufficient data
Greenland,2021-08-31,333.0,5944.9424,0.0,0.0,72589.0,39878.0,32711.0,58.3979,GRL,North America,56014.0,33.92399978637695,215.0,0.0,3844.0,Insufficient data
Central African Republic,2021-08-31,11307.0,2217.912,100.0,19.615389,108895.0,42644.0,0.0,0.0,CAF,Africa,5098038.0,14.29800033569336,138.0,2.0,0.0,Insufficient data
Tajikistan,2021-08-31,17252.0,1694.3247,125.0,12.276292,2808056.0,2009748.0,798308.0,7.8402095,TJK,Asia,10182228.0,21.742000579833984,1770.0,3.0,0.0,Insufficient data
Panama,2021-08-31,456666.0,103769.45,7046.0,1601.0817,4124375.0,2733279.0,1391096.0,31.61025,PAN,North America,4400775.0,29.27300071716309,23121.0,248.0,0.0,Increasing
Jordan,2021-08-31,796259.0,70739.16,10398.0,923.7519,6422943.0,3472046.0,2950897.0,26.215588,JOR,Asia,11256269.0,23.94300079345703,26109.0,378.0,793700.0,Insufficient data
Guinea,2021-08-31,29541.0,2101.794,338.0,24.04815,1223951.0,831183.0,392768.0,2.7944803,GIN,Africa,14055136.0,17.836000442504883,3740.0,109.0,202925.0,Insufficient data
Faroe Islands,2021-08-31,1003.0,18560.67,2.0,37.010307,71169.0,36711.0,34458.0,63.76506,FRO,Europe,54039.0,37.53799819946289,18.0,1.0,3790.0,Insufficient data
Sudan,2021-08-31,37709.0,763.59753,2791.0,56.517033,1129054.0,645926.0,241564.0,0.48916087,SDN,Africa,49383344.0,18.1200008392334,281.0,11.0,0.0,Insufficient data
United Kingdom,2021-08-31,6927124.0,101601.55,159425.0,2338.319,90997896.0,48087908.0,42909988.0,62.93696,GBR,Europe,68179315.0,39.50400161743164,953037.0,3269.0,5859342.0,Improving
Senegal,2021-08-31,72753.0,4121.7266,1760.0,99.7105,1712551.0,1147553.0,564998.0,3.2009225,SEN,Africa,17651099.0,18.88800048828125,11508.0,427.0,0.0,Insufficient data
Tokelau,2021-08-31,0.0,0.0,0.0,0.0,968.0,968.0,0.0,0.0,TKL,Oceania,2312.0,26.55500030517578,0.0,0.0,0.0,Insufficient data
Nicaragua,2021-08-31,8867.0,1317.4038,199.0,29.566185,645733.0,443053.0,202680.0,3.0112936,NIC,North America,6730662.0,24.91200065612793,1275.0,4.0,0.0,Insufficient data
Maldives,2021-08-31,81112.0,154759.64,226.0,431.20224,686956.0,384444.0,302512.0,57.71852,MDV,Asia,524116.0,30.339000701904297,3680.0,5.0,91878.0,Insufficient data
Mexico,2021-08-31,3423835.0,26621.195,269905.0,2098.5806,84946440.0,57798970.0,33922390.0,26.37553,MEX,North America,128613116.0,28.527999877929688,519323.0,22204.0,17387365.0,Increasing
Syria,2021-08-31,27779.0,1236.7015,2007.0,89.35023,403254.0,201379.0,201379.0,0.89652514,SYR,Asia,22462170.0,21.58799934387207,1825.0,94.0,0.0,Insufficient data
Mali,2021-08-31,14873.0,644.6163,539.0,23.361002,296490.0,210013.0,86477.0,0.37480322,MLI,Africa,23072641.0,15.348999977111816,299.0,7.0,0.0,Insufficient data
Chile,2021-08-31,1638330.0,83789.05,36923.0,1888.3516,29063308.0,14435409.0,13677343.0,69.94998,CHL,South America,19553033.0,35.5260009765625,23701.0,1557.0,3161561.0,Improving
Serbia,2021-08-31,759952.0,111902.22,7278.0,1071.6786,5882966.0,2923123.0,2804423.0,41.294865,SRB,Europe,6791215.0,43.67499923706055,38332.0,166.0,254176.0,Insufficient data
Northern Mariana Islands,2021-08-31,243.0,5271.035,2.0,43.383007,,,,,MNP,Oceania,46101.0,35.17900085449219,53.0,0.0,0.0,Insufficient data
Gambia,2021-08-31,9715.0,3684.8486,322.0,122.13291,197277.0,177168.0,161451.0,6.1237516,GMB,Africa,2636472.0,17.985000610351562,1753.0,109.0,429.0,Insufficient data
Saint Lucia,2021-08-31,8111.0,45365.06,103.0,576.082,64523.0,36750.0,27773.0,15.533519,LCA,North America,178794.0,33.316001892089844,2544.0,15.0,3946.0,Insufficient data
Jamaica,2021-08-31,67402.0,23740.203,1510.0,531.8493,542888.0,402601.0,144372.0,5.085043,JAM,North America,2839150.0,31.152999877929688,14718.0,323.0,40111.0,Insufficient data
Hungary,2021-08-31,812337.0,83881.78,30058.0,3103.784,9249943.0,5772010.0,5509130.0,56.887184,HUN,Europe,9684308.0,42.99300003051758,2846.0,32.0,0.0,Improving
Cameroon,2021-08-31,84210.0,3047.4688,1357.0,49.10836,428255.0,349385.0,78870.0,0.285422,CMR,Africa,27632770.0,17.62299919128418,2146.0,23.0,0.0,Insufficient data
Indonesia,2021-08-31,4089801.0,14667.694,133023.0,477.07474,98966500.0,63111290.0,35855212.0,12.859141,IDN,Asia,278830527.0,29.56100082397461,680143.0,38904.0,31205162.0,Insufficient data
Jersey,2021-08-31,9301.0,89870.81,77.0,744.01166,148729.0,76256.0,72473.0,70.026955,JEY,Europe,103493.0,42.867000579833984,1004.0,8.0,0.0,Insufficient data
Costa Rica,2021-08-31,459691.0,90458.945,5471.0,1076.5946,4278505.0,3059023.0,1219482.0,23.99722,CRI,North America,5081764.0,33.5359992980957,54485.0,458.0,0.0,Improving
Kosovo,2021-08-31,143621.0,83600.22,2468.0,1436.596,825745.0,548855.0,276890.0,16.117466,OWID_KOS,Europe,1717950.0,30.808000564575195,35391.0,212.0,243571.0,Insufficient data
Vanuatu,2021-08-31,3.0,9.582797,0.0,0.0,38250.0,31654.0,6596.0,2.1069376,VUT,Oceania,313061.0,20.121000289916992,0.0,0.0,0.0,Insufficient data
Bahrain,2021-08-31,272453.0,177672.06,1388.0,905.14264,2489109.0,1146939.0,1088446.0,70.979744,BHR,Asia,1533460.0,31.683000564575195,3373.0,4.0,183755.0,Insufficient data
Mongolia,2021-08-31,217741.0,64305.977,839.0,247.7839,4333638.0,2239399.0,2094239.0,61.849667,MNG,Asia,3386015.0,26.617000579833984,51531.0,123.0,148496.0,Insufficient data
Kiribati,2021-08-31,0.0,0.0,0.0,0.0,13970.0,13970.0,0.0,0.0,KIR,Oceania,130483.0,22.52899932861328,0.0,0.0,0.0,Insufficient data
Russia,2021-08-31,6918965.0,47526.93,183224.0,1258.5804,80244530.0,43771190.0,36473336.0,25.05383,RUS,Europe,145579889.0,39.07099914550781,653092.0,24661.0,18342448.0,Insufficient data
Taiwan,2021-08-31,,,,,10958966.0,10038004.0,920962.0,3.932356,TWN,Asia,23420107.0,42.91699981689453,0.0,0.0,2470409.0,Insufficient data
El Salvador,2021-08-31,94060.0,14976.953,2909.0,463.19327,6298361.0,3539933.0,2758428.0,43.921803,SLV,North America,6280316.0,26.51000022888184,7440.0,296.0,1303723.0,Insufficient data
Honduras,2021-08-31,335398.0,32052.93,8832.0,844.0464,4077054.0,2768918.0,1308136.0,12.501443,HND,North America,10463880.0,23.20599937438965,40837.0,1039.0,0.0,Insufficient data
Ethiopia,2021-08-31,306810.0,2446.9573,4660.0,37.16574,2451950.0,2326531.0,,,ETH,Africa,125384285.0,18.527999877929688,26786.0,277.0,201538.0,Insufficient data
Canada,2021-08-31,1493521.0,38471.73,26631.0,685.9901,53576520.0,28008670.0,25548424.0,65.810394,CAN,North America,38821259.0,40.25299835205078,63945.0,323.0,4060833.0,Insufficient data
Latvia,2021-08-31,142317.0,75657.914,2741.0,1457.158,1476706.0,825750.0,760780.0,40.44424,LVA,Europe,1881059.0,42.94599914550781,3838.0,28.0,155545.0,Insufficient data
Botswana,2021-08-31,159317.0,65296.664,2276.0,932.827,434644.0,252722.0,181922.0,7.4561405,BWA,Africa,2439895.0,22.60400009155273,44097.0,623.0,0.0,Insufficient data
Guam,2021-08-31,10120.0,61261.676,149.0,901.9753,,,,,GUM,Oceania,165193.0,30.979999542236328,1849.0,6.0,0.0,Insufficient data
Andorra,2021-08-31,15032.0,188555.23,130.0,1630.6666,95918.0,52910.0,43008.0,53.947468,AND,Europe,79722.0,42.83200073242188,354.0,2.0,0.0,Insufficient data
North Korea,2021-08-31,0.0,0.0,0.0,0.0,,,,,PRK,Asia,26328843.0,35.80500030517578,0.0,0.0,0.0,Insufficient data
Malawi,2021-08-31,60386.0,2935.8154,2168.0,105.40271,883432.0,683640.0,410484.0,1.9956701,MWI,Africa,20568731.0,17.334999084472656,8577.0,554.0,141163.0,Insufficient data
Egypt,2021-08-31,288162.0,2558.7505,16727.0,148.52832,8741005.0,5616607.0,3124398.0,2.7743266,EGY,Africa,112618252.0,23.8129997253418,3947.0,209.0,0.0,Insufficient data
Saint Vincent and the Grenadines,2021-08-31,2348.0,23005.398,12.0,117.57444,30948.0,19064.0,11884.0,11.643788,VCT,North America,102063.0,33.632999420166016,57.0,0.0,4258.0,Insufficient data
Belize,2021-08-31,16012.0,39757.562,356.0,883.9428,237507.0,167596.0,69911.0,17.358799,BLZ,North America,402741.0,25.520999908447266,1898.0,19.0,21137.0,Insufficient data
Bulgaria,2021-08-31,451148.0,66093.92,18705.0,2740.3132,2312605.0,1089066.0,1172184.0,17.172688,BGR,Europe,6825862.0,44.15399932861328,27519.0,512.0,284469.0,Improving
Luxembourg,2021-08-31,70008.0,107158.11,550.0,841.86035,763069.0,406770.0,37868.0,5.796285,LUX,Europe,653315.0,38.67599868774414,2501.0,6.0,45432.0,Stable
Germany,2021-08-31,3940516.0,46862.8,93834.0,1115.9259,103827960.0,55284710.0,50492764.0,60.04879,DEU,Europe,84086227.0,45.02399826049805,184045.0,880.0,9515524.0,Insufficient data
Niger,2021-08-31,5849.0,231.07637,199.0,7.8618903,490549.0,404104.0,86445.0,0.34151816,NER,Africa,25311978.0,15.10200023651123,233.0,4.0,0.0,Insufficient data
Cayman Islands,2021-08-31,680.0,9495.881,2.0,27.92906,101008.0,51514.0,49494.0,69.11604,CYM,North America,71610.0,37.499000549316406,38.0,0.0,303.0,Insufficient data
Curacao,2021-08-31,15248.0,82265.984,143.0,771.51337,182637.0,96118.0,86519.0,46.678715,CUW,North America,185350.0,37.95399856567383,1755.0,17.0,5947.0,Insufficient data
Yemen,2021-08-31,7829.0,204.82498,1469.0,38.43248,311483.0,298161.0,13322.0,0.034853473,YEM,Asia,38222878.0,18.118000030517575,771.0,94.0,0.0,Insufficient data
Bolivia,2021-08-31,490056.0,40577.1,18411.0,1524.4484,6001157.0,3996452.0,2747844.0,22.752409,BOL,South America,12077156.0,24.392000198364254,18098.0,627.0,1495698.0,Stable
Antigua and Barbuda,2021-08-31,1713.0,18449.111,44.0,473.8826,75069.0,41061.0,34008.0,36.626816,ATG,North America,92850.0,35.071998596191406,410.0,1.0,432.0,Insufficient data
Brazil,2021-08-31,20741815.0,98626.64,579308.0,2754.5903,194176380.0,136127040.0,62698760.0,29.813051,BRA,South America,210306411.0,33.50600051879883,902446.0,24811.0,51874463.0,Improving
Togo,2021-08-31,21261.0,2635.0244,185.0,22.928343,535518.0,356897.0,178621.0,2.213775,TGO,Africa,8068616.0,18.113000869750977,5637.0,33.0,0.0,Insufficient data
Suriname,2021-08-31,28840.0,46279.36,715.0,1147.3558,337124.0,202440.0,134684.0,21.612652,SUR,South America,623172.0,27.864999771118164,3622.0,72.0,91153.0,Insufficient data
Saudi Arabia,2021-08-31,544225.0,16914.346,8539.0,265.3895,37133188.0,22218040.0,14915148.0,46.35582,SAU,Asia,32175351.0,28.731000900268555,19641.0,313.0,10265432.0,Insufficient data
Peru,2021-09-30,2174219.0,64949.684,199329.0,5954.4854,27961916.0,16546470.0,11415447.0,34.100967,PER,South America,33475436.0,29.09600067138672,24992.0,1120.0,8687494.0,Improving
Portugal,2021-09-30,1065407.0,102275.07,17942.0,1722.3646,16239055.0,9051104.0,8199866.0,78.71564,PRT,Europe,10417074.0,45.805999755859375,34653.0,224.0,0.0,Insufficient data
Congo,2021-09-30,14359.0,2379.2466,197.0,32.642353,346613.0,230572.0,116041.0,1.9227672,COG,Africa,6035104.0,18.20199966430664,729.0,14.0,0.0,Insufficient data
Ghana,2021-09-30,127878.0,3857.6553,1157.0,34.902855,1623582.0,865422.0,758160.0,2.2871172,GHA,Africa,33149152.0,20.73600006103516,7426.0,105.0,0.0,Insufficient data
Ukraine,2021-09-30,2353130.0,57325.227,53160.0,1295.0449,12747523.0,7072801.0,5695402.0,13.874721,UKR,Europe,41048768.0,41.45100021362305,110465.0,1982.0,3508352.0,Improving
Belize,2021-09-30,20295.0,50392.188,408.0,1013.05804,321277.0,193769.0,127508.0,31.66005,BLZ,North America,402741.0,25.520999908447266,4283.0,52.0,21680.0,Insufficient data
Taiwan,2021-09-30,,,,,15880889.0,13243149.0,2637740.0,11.262715,TWN,Asia,23420107.0,42.91699981689453,0.0,0.0,4101789.0,Insufficient data
Eswatini,2021-09-30,45904.0,37659.535,1217.0,998.424,248985.0,217532.0,210432.0,17.263794,SWZ,Africa,1218921.0,21.76799964904785,2850.0,123.0,0.0,Insufficient data
Monaco,2021-09-30,3168.0,81335.05,35.0,898.58795,49980.0,26672.0,23308.0,59.84082,MCO,Europe,38950.0,54.97499847412109,111.0,0.0,0.0,Insufficient data
Vatican,2021-09-30,26.0,50682.26,0.0,0.0,,,,,VAT,Europe,513.0,59.875,0.0,0.0,0.0,Insufficient data
South Korea,2021-09-30,313772.0,6059.42,2497.0,48.22091,64012570.0,39209776.0,25627350.0,49.490353,KOR,Asia,51782515.0,43.94400024414063,60332.0,205.0,19769501.0,Insufficient data
Samoa,2021-09-30,1.0,4.645329,0.0,0.0,172316.0,114698.0,57618.0,26.765457,WSM,Oceania,215270.0,20.090999603271484,0.0,0.0,0.0,Insufficient data
Rwanda,2021-09-30,97358.0,7131.9185,1264.0,92.59378,3779887.0,2116184.0,1663703.0,12.187386,RWA,Africa,13651025.0,19.21999931335449,10227.0,181.0,152810.0,Insufficient data
Hungary,2021-09-30,822705.0,84952.375,30190.0,3117.4143,12111107.0,5891228.0,5651539.0,58.357697,HUN,Europe,9684308.0,42.99300003051758,10368.0,132.0,0.0,Improving
Turkmenistan,2021-09-30,0.0,0.0,0.0,0.0,51746.0,32240.0,19506.0,0.26978517,TKM,Asia,7230197.0,25.93099975585937,0.0,0.0,0.0,Insufficient data
Montenegro,2021-09-30,124298.0,202225.98,1777.0,2891.0808,455035.0,243234.0,211801.0,34.458855,MNE,Europe,614649.0,39.08000183105469,15171.0,179.0,57263.0,Insufficient data
Vietnam,2021-09-30,790755.0,7932.8833,19301.0,193.62834,42888156.0,33069708.0,9818448.0,9.849903,VNM,Asia,99680656.0,31.9379997253418,328663.0,8237.0,22677776.0,Insufficient data
Myanmar,2021-09-30,464076.0,8632.882,17735.0,329.9118,10935671.0,7205913.0,3729758.0,6.938208,MMR,Asia,53756791.0,29.250999450683597,64794.0,2346.0,0.0,Insufficient data
Maldives,2021-09-30,84809.0,161813.42,231.0,440.74213,731796.0,392315.0,339481.0,64.77211,MDV,Asia,524116.0,30.339000701904297,3697.0,5.0,36826.0,Insufficient data
Saint Vincent and the Grenadines,2021-09-30,3563.0,34909.812,19.0,186.15953,34149.0,20661.0,13488.0,13.215367,VCT,North America,102063.0,33.632999420166016,1215.0,7.0,1397.0,Insufficient data
